smiles,pACT
COc1ccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)cc1OC,4.93
COc1ccc(C(=O)Nc2c[nH]c(=O)c(-c3cc(C)ccc3C)c2)c(O)c1,4.59
COc1ccc(C(=O)Nc2c[nH]c(=O)c(-c3ccc(C)c(C)c3)c2)c(O)c1,4.49
COc1ccc(C(=O)Nc2c[nH]c(=O)c(-c3ccc(OC)c(F)c3)c2)c(O)c1,4.5
COc1ccc(C(=O)Nc2c[nH]c(=O)c(-c3ccc4c(c3)OCO4)c2)c(O)c1,4.62
COc1ccc(C(=O)Nc2c[nH]c(=O)c(-c3cccc(C)c3)c2)c(O)c1,4.35
COc1ccc(C(=O)Nc2ncc(C(Nc3cccc4ccccc34)c3ccc(Cl)cc3)s2)cc1,5.16
COc1ccc(C(=O)Nc2ncc(C(Oc3ccc4cc(Br)ccc4c3)c3ccc(Cl)cc3)s2)cc1,5.84
COc1ccc(C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)cn1,4.9
COc1ccc(C(=O)c2ccc(=O)n(-c3cc(C)ccc3C)c2)c(O)c1,6.3
COc1ccc(C(=O)c2ccc(=O)n(-c3ccc(C(C)=O)cc3)c2)c(O)c1,4.95
COc1ccc(C(=O)c2ccc(=O)n(-c3ccc(C)cc3)c2)c(O)c1,5.7
COc1ccc(C(=O)c2ccc(=O)n(-c3ccc(Cl)cc3)c2)c(O)c1,5.8
COc1ccc(C(=O)c2ccc(=O)n(-c3ccc(F)cc3)c2)c(O)c1,4.01
COc1ccc(C(=O)c2ccc(=O)n(-c3cccc(C)c3)c2)c(O)c1,6.52
COc1ccc(C(=O)c2ccc(=O)n(-c3ccccc3)c2)c(O)c1,4.7
COc1ccc(C(=O)c2ccc(=O)n(-c3ccccc3C)c2)c(O)c1,7.0
COc1ccc(C(=O)c2ccc(=O)n(-c3ccccc3OC)c2)c(O)c1,4.31
COc1ccc(C(=O)c2ccc(=O)n(/C=C/Nc3cccc4ccccc34)c2)c(O)c1,4.11
COc1ccc(C(=O)c2ccc(=O)n(C3CCCCC3)c2)c(O)c1,6.14
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(Br)cc2)c1,6.36
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(C)cc2)c1,5.98
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(Cl)cc2)c1,6.24
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(F)cc2)c1,5.57
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(N)cc2)c1,4.66
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1,5.94
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccccc2)c1,5.73
COc1ccc(C(C)=O)cc1CSc1nc2ccc(OCCCN(C)C)cc2c(=O)n1Cc1ccco1,6.1
COc1ccc(C/N=C(\c2ccc(=O)n(Cc3ccc(OC)cc3)c2)c2ccc(OC)cc2O)cc1,6.0
COc1ccc(C2=CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1,5.05
COc1ccc(C2CC(c3c(F)cccc3Cl)n3ncnc3N2)cc1,4.33
COc1ccc(CCNP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](OC)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)cc1OC,5.36
COc1ccc(CNC(=O)/C=C/c2coc3cc(O)ccc3c2=O)cc1,5.63
COc1ccc(CNC(=O)/C=C/c2coc3cc(OC)ccc3c2=O)cc1,4.86
COc1ccc(COc2cc3c(cc2OC)-c2cc(=O)c(C(=O)O)cn2C(C(C)C)C3)cc1OC,8.96
COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2)C(=O)[O-])cc1.[Na+],4.69
COc1ccc(Cc2nc(SC3CCCCCC3)[nH]c(=O)c2I)cc1OC,4.39
COc1ccc(Cc2nc(SCc3ccc(C#N)cc3)[nH]c(=O)c2I)cc1OC,5.32
COc1ccc(Cc2nc(SCc3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2I)cc1OC,6.42
COc1ccc(Cc2nc(SCc3cccc(Cl)c3)[nH]c(=O)c2I)cc1OC,5.37
COc1ccc(NC(=O)/C=C/c2coc3cc(O)ccc3c2=O)cc1,5.15
COc1ccc(NC(=O)/C=C/c2coc3cc(OC)ccc3c2=O)cc1,4.85
COc1ccc(NC(=O)c2sc(N)c(C(N)=O)c2C)cc1,5.0
COc1ccc(O)c(C(=O)Nc2c[nH]c(=O)c(-c3cccc(C)c3)c2)c1,4.77
COc1ccc(S(=O)(=O)Oc2cc(-c3ccccn3)[nH]n2)cc1,4.81
COc1ccc(S(=O)(=O)Oc2cc(CSc3ccccn3)[nH]n2)cc1,4.84
COc1ccc(S(=O)(=O)Oc2cc(OC)ccc2C(C)=O)cc1,6.44
COc1ccc(S(=O)(=O)n2c(CCN3C(=O)c4ccccc4C3=O)nc3cc(Cl)c(Cl)cc32)cc1,5.14
COc1ccc(SCc2nc3c(Cn4ccnc4C)c(O)ccc3n2C)cc1,4.35
COc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1,7.52
COc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1F,6.09
COc1ccc2c(=O)c(/C=C/C(=O)NCCc3ccc(F)cc3)coc2c1,4.83
COc1ccc2c(=O)c(/C=C/C(=O)NCCc3ccccc3F)coc2c1,4.32
COc1ccc2c(=O)c(/C=C/C(=O)NCc3ccc(C)cc3)coc2c1,4.27
COc1ccc2c(=O)c(/C=C/C(=O)NCc3ccc(F)cc3)coc2c1,4.95
COc1ccc2c(=O)c(/C=C/C(=O)NCc3ccc(F)cc3F)coc2c1,4.84
COc1ccc2c(=O)c(/C=C/C(=O)NCc3cccc(F)c3)coc2c1,4.12
COc1ccc2c(=O)c(/C=C/C(=O)NCc3ccccc3)coc2c1,4.25
COc1ccc2c(=O)c(/C=C/C(=O)NCc3ccccc3F)coc2c1,4.28
COc1ccc2c(=O)c(/C=C/C(=O)Nc3ccc(C)cc3)coc2c1,4.55
COc1ccc2c(=O)c(/C=C/C(=O)Nc3ccc(Cl)cc3)coc2c1,4.68
COc1ccc2c(=O)c(/C=C/C(=O)Nc3cccc(C)c3)coc2c1,4.46
COc1ccc2c(=O)c(/C=C/C(=O)Nc3ccccc3)coc2c1,4.8
COc1ccc2c(=O)c(/C=C/C(=O)Nc3ccccc3C)coc2c1,4.83
COc1ccc2c(c1)-c1cc(=O)c(C(=O)O)cn1C(C)C2,5.12
COc1ccc2c(c1)C(=O)C(C1=C(C3=C(O)C(=O)c4ccc(OC)cc4C3=O)C(=O)c3ccccc3C1=O)=C(O)C2=O,4.25
COc1ccc2c(c1)C(=O)C(C1=C(O)C(=O)c3c(ccc4c3C=CC(C)(C)O4)C1=O)=C(C1=C(O)C(=O)c3c(ccc4c3C=CC(C)(C)O4)C1=O)C2=O,5.82
COc1ccc2c(c1)C(=O)C(O)=C(C1=C(C3=C(O)C(=O)c4cc(OC)ccc4C3=O)C(=O)c3c(ccc4c3CCC(C)(C)O4)C1=O)C2=O,6.18
COc1ccc2c(c1)C(=O)C(O)=C(C1=C(C3=C(O)C(=O)c4cc(OC)ccc4C3=O)C(=O)c3ccccc3C1=O)C2=O,7.3
COc1ccc2c(c1)CC(C)n1cc(C(=O)O)c(=O)cc1-2,5.3
COc1ccc2c(c1)CCN(C1=Nc3c(Cl)cccc3C(C)N1)C2=O,7.57
COc1ccc2c(c1)OC(COc1cc3c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C3)CO2,8.77
COc1ccc2c(c1)OCC(COc1cc3c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C3)O2,7.28
COc1ccc2c(c1Cl)CC(C)n1cc(C(=O)O)c(=O)cc1-2,5.3
COc1cccc(/C=C/C(=O)OCCCc2c(-c3ccccc3Cl)c3cc(Cl)ccc3[nH]c2=O)c1,4.7
COc1cccc(/C=C/C(=O)OCCc2c(-c3ccccc3Cl)c3cc(Cl)ccc3[nH]c2=O)c1,5.0
COc1cccc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3ccc(C(C)=O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)c1,4.78
COc1cccc(/C=C/C(=O)OCc2c(-c3ccccc3Cl)c3cc(Cl)ccc3[nH]c2=O)c1,4.96
COc1cccc(/C=C/C(=O)OCc2cccc3c2CCOC3=O)c1,4.35
COc1cccc(/C=C/C(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@]4(O)[C@@H]3C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]3(C)[C@]4(O)CC[C@@]3(O)C(C)=O)C2)c1,5.35
COc1cccc(/C=C/C(=O)O[C@H]2C[C@@H]3C(=CC[C@@H]4[C@@]3(C)C(=O)C[C@]3(C)[C@@H]([C@@](C)(O)C(=O)CCC(C)(C)OC(C)=O)[C@H](OC(C)=O)C[C@@]43C)C(C)(C)[C@@H]2OC(=O)/C=C/c2cccc(OC)c2)c1,4.29
COc1cccc(C(=O)Nc2c[nH]c(=O)c(-c3cccc(C)c3)c2)c1O,4.02
COc1cccc(CN(Cc2cccc(OC)c2)c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)c1,6.16
COc1cccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)c1,7.4
COc1ccccc1/C(Br)=C(/NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)N1CCCCC1,6.89
COc1ccccc1/C(Br)=C(/NC(=O)c1ccccc1)C(=O)N1CCCCC1,5.68
COc1ccccc1/C(Br)=C(\NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)N1CCCCC1,6.89
COc1ccccc1/C(Cl)=C(/NC(=O)c1ccccc1)C(=O)N1CCCCC1,4.68
COc1ccccc1/C=C/C(=O)OCCc1c(-c2ccccc2Cl)c2cc(Cl)ccc2[nH]c1=O,4.62
COc1ccccc1/C=C/C(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@]3(O)[C@@H]2C[C@@H](OC(=O)/C=C(\C)C(C)C)[C@@]2(C)[C@]3(O)CC[C@@]2(O)C(C)=O)C1,5.14
COc1ccccc1C(=O)Nc1ccc2c(=O)c3cccc(F)c3oc2c1,4.07
COc1ccccc1CSc1nc2ccc(OCCCOc3ccnc(N)n3)cc2c(=O)n1Cc1ccco1,7.0
COc1ccccc1CSc1nc2ccc(OCCN(C)C)cc2c(=O)n1Cc1ccco1,6.14
COc1ccccc1N1CCN(C(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)CC1,4.82
COc1ccccc1Sc1nc(N)nc2c1ncn2CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F,7.1
COc1cncc(C(=O)NCCNc2cc(Nc3ccc(N4CCOCC4)cc3)nc(SC)n2)c1,5.08
COc1nc(N)nc2c1ncn2/C=C1/C[C@@H]1CO,5.0
COc1nc2ccc(Cl)cc2c(-c2ccccc2Cl)c1CCO,5.16
COc1ncccc1C(=O)NCCNc1cc(Nc2ccc(Br)cc2)nc([S+](C)[O-])n1,6.75
COc1ncccc1C(=O)NCCNc1cc(Nc2ccc(Cl)cc2)nc([S+](C)[O-])n1,6.52
COc1ncccc1C(=O)NCCNc1cc(Nc2ccc(F)cc2)nc([S+](C)[O-])n1,6.68
COc1ncccc1C(=O)NCCNc1cc(Nc2ccc(N3CCOCC3)cc2)nc(S(C)(=O)=O)n1,6.7
COc1ncccc1C(=O)NCCNc1cc(Nc2ccc(N3CCOCC3)cc2)nc([S+](C)[O-])n1,6.4
COc1ncccc1C(=O)NCCNc1cc(Nc2ccccc2)nc([S+](C)[O-])n1,6.32
CS(=O)(=O)OCCc1c(OS(C)(=O)=O)nc2ccc(Cl)cc2c1-c1ccccc1Cl,5.17
CS(=O)(=O)c1nc(Nc2cc(F)c(F)c(F)c2)cc(N2CCNCC2)n1,6.69
CS(=O)(=O)c1nc(Nc2cc(F)c(F)c(F)c2)cc(NC2CCC(N)CC2)n1,6.54
CS(=O)(=O)c1nc(Nc2cc(F)c(F)c(F)c2)cc(NC2CCNCC2)n1,6.72
CS(=O)(=O)c1nc(Nc2cc(F)c(F)c(F)c2)cc(Nc2cc(F)c(F)c(F)c2)n1,5.99
CS(=O)(=O)c1nc(Nc2ccc(F)c(Br)c2)cc(N2CCNCC2)n1,6.26
CS(=O)(=O)c1nc(Nc2ccc(F)c(Br)c2)cc(NC2CCC(N)CC2)n1,6.32
CS(=O)(=O)c1nc(Nc2ccc(F)c(Br)c2)cc(NC2CCNCC2)n1,6.27
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(N2CCNCC2)n1,6.72
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(NC2CCC(N)CC2)n1,6.74
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(NC2CCNCC2)n1,6.7
CS(=O)(=O)c1nc(Nc2ccc(F)c(Cl)c2)cc(Nc2ccc(F)c(Cl)c2)n1,6.23
CS(=O)(=O)c1nc(Nc2ccc(F)cc2)cc(Nc2ccc(F)cc2)n1,5.19
CSc1ccc(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1cc(F)c(F)c(F)c1,6.14
CSc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1,6.54
C[C@@H](NP(=O)(O)OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)C(=O)O,5.3
C[C@@H](NP(=O)(OC[C@@H]1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1)Oc1ccccc1)C(=O)OC(C)(C)C,5.3
C[C@@H](NS(=O)(=O)c1cc2c(c(C(=O)Nc3ccc(F)c(Cl)c3)c1)OCCO2)c1ccncc1,4.87
C[C@@H]1CCC(=O)NC(C(=O)NCCS(=O)(=O)O)CNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,6.75
C[C@@H]1CCC(=O)NC(C(=O)O)CNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,7.03
C[C@@H]1CCC(=O)NCCCCCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5CC[C@@H](C[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@H]2CC[C@H]3C[C@H](O)[C@@H]4[C@H](CC[C@]5(C)[C@@H]1CC[C@@H]45)[C@@]3(C)C2,6.68
C[C@@H]1CCC(=O)NCCCCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5CC[C@@H](C[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@H]2CC[C@H]3C[C@H](O)[C@@H]4[C@H](CC[C@]5(C)[C@@H]1CC[C@@H]45)[C@@]3(C)C2,6.33
C[C@@H]1CCC(=O)NCCCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5CC[C@@H](C[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@H]2CC[C@H]3C[C@H](O)[C@@H]4[C@H](CC[C@]5(C)[C@@H]1CC[C@@H]45)[C@@]3(C)C2,6.55
C[C@@H]1CCC(=O)NCCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5CC[C@@H](C[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@H]2CC[C@H]3C[C@H](O)[C@@H]4[C@H](CC[C@]5(C)[C@@H]1CC[C@@H]45)[C@@]3(C)C2,6.75
C[C@@H]1CCC(=O)NCCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)NC(=O)CCCC(=O)N[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,6.25
C[C@@H]1CCC(=O)NCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)NC(=O)CCCC(=O)N[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,7.0
C[C@@H]1CCC(=O)NCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,7.09
C[C@@H]1CCC(=O)NCCNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)NC(=O)CN(C)CC(=O)N[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,5.92
C[C@@H]1CCC(=O)OCCOC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)NC(=O)CCCC(=O)N[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,6.73
C[C@@H]1CCCOC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)NC(=O)CCCC(=O)N[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,6.28
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,4.26
C[C@@H]1C[C@@H]([C@@H](O)C(C)(C)O)O[C@H]2C[C@@]3(C)C(=C12)C[C@H](O)[C@H]1[C@@]2(C)CCC(=O)C(C)(C)[C@@H]2CC[C@@]13C,6.22
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(=O)CCCC(=O)O[C@@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]76)C5)CC[C@]4(C)[C@H]3CC[C@]12C,5.49
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4CC(NC(=O)CC(=O)NC5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,5.45
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4CC(NC(=O)CCCC(=O)NC5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,7.39
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4CC(NCCNC5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,5.11
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](NC(=O)CCCC(=O)N[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,7.39
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](NCCCCCN[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,5.01
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.52
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](OC(=O)CCCC(=O)O[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,7.19
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](OC(=O)CCCCCC(=O)O[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,6.17
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](OCC#CC#CCO[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,5.73
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](OCc5cn([C@@H]6CC[C@@]7(C)[C@@H](C6)C[C@H](O)[C@@H]6[C@@H]7CC[C@]7(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]67)nn5)CC[C@]4(C)[C@H]3CC[C@]12C,7.92
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](OC(=O)CC[C@@H](C)[C@@H]4CC[C@H]5[C@@H]6[C@@H](O)C[C@@H]7C[C@H](O)CC[C@]7(C)[C@H]6CC[C@@]54C)C[C@]4(C)C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.73
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](OC(=O)CCCC(=O)O[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,6.73
C[C@H](CCC(=O)N[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]12)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8.3
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4CC(NC(=O)CCCC(=O)NC5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,5.45
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](NC(=O)CCCC(=O)N[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,7.03
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](OCCCCCO[C@@H]5CC[C@@]6(C)[C@@H](C5)C[C@H](O)[C@@H]5[C@@H]6CC[C@]6(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]56)CC[C@]4(C)[C@H]3CC[C@]12C,6.03
C[C@H](CCC(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)[C@@H](C)N)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,4.67
C[C@H](CCC(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)[C@@H](C)N)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5.26
C[C@H](CCC(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCSC(=O)[C@@H](N)Cc1ccccc1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,4.73
C[C@H](CCC(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCSC(=O)[C@@H](N)Cc1ccccc1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.53
C[C@H](CCC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@H](O)[C@@H]1[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]12)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.24
